Date,Open,High,Low,Close,Volume
3/25/2007,488.52,488.52,488.52,488.52,489
3/28/2007,482.52,482.52,482.52,482.52,483
3/29/2007,480.99,480.99,480.99,480.99,481
4/1/2007,502.15,502.15,502.15,502.15,502
4/2/2007,507.46,507.46,507.46,507.46,507
4/3/2007,501.67,501.67,501.67,501.67,502
4/4/2007,491.61,491.61,491.61,491.61,492
4/5/2007,488.93,488.93,488.93,488.93,489
4/8/2007,488.22,488.22,488.22,488.22,488
4/9/2007,487.43,487.43,487.43,487.43,487
4/10/2007,487.01,487.01,487.01,487.01,487
4/11/2007,489.03,489.03,489.03,489.03,489
4/12/2007,494.59,494.59,494.59,494.59,495
4/15/2007,497.73,497.73,497.73,497.73,498
4/16/2007,498.02,498.02,498.02,498.02,498
4/17/2007,498.91,498.91,498.91,498.91,499
4/18/2007,501.27,501.27,501.27,501.27,501
4/19/2007,503.29,503.29,503.29,503.29,503
4/22/2007,502.72,502.72,502.72,502.72,503
4/23/2007,501.53,501.53,501.53,501.53,502
4/25/2007,502.6,502.6,502.6,502.6,503
4/26/2007,506.62,506.62,506.62,506.62,507
4/29/2007,509.62,509.62,509.62,509.62,510
4/30/2007,513.69,513.69,513.69,513.69,514
5/3/2007,514.65,514.65,514.65,514.65,515
5/6/2007,514.99,514.99,514.99,514.99,515
5/7/2007,516.14,516.14,516.14,516.14,516
5/8/2007,517.42,517.42,517.42,517.42,517
5/9/2007,518.62,518.62,518.62,518.62,519
5/10/2007,518.28,518.28,518.28,518.28,518
5/13/2007,516.8,516.8,516.8,516.8,517
5/14/2007,513.45,513.45,513.45,513.45,513
5/15/2007,512.38,512.38,512.38,512.38,512
5/16/2007,515.2,515.2,515.2,515.2,515
5/17/2007,518.55,518.55,518.55,518.55,519
5/20/2007,525.64,525.64,525.64,525.64,526
5/21/2007,525.15,525.15,525.15,525.15,525
5/22/2007,522.23,522.23,522.23,522.23,522
5/23/2007,523.46,523.46,523.46,523.46,523
5/24/2007,525.05,525.05,525.05,525.05,525
5/27/2007,524.92,524.92,524.92,524.92,525
5/28/2007,525.94,525.94,525.94,525.94,526
5/29/2007,531.96,531.96,531.96,531.96,532
5/30/2007,540.67,540.67,540.67,540.67,541
5/31/2007,541.38,541.38,541.38,541.38,541
6/3/2007,537.74,537.74,537.74,537.74,538
6/4/2007,542.14,542.14,542.14,542.14,542
6/5/2007,544.14,544.14,544.14,544.14,544
6/6/2007,549.96,549.96,549.96,549.96,550
6/7/2007,552.06,552.06,552.06,552.06,552
6/10/2007,559.15,559.15,559.15,559.15,559
6/11/2007,564.51,564.51,564.51,564.51,565
6/12/2007,572.72,572.72,572.72,572.72,573
6/13/2007,583.55,583.55,583.55,583.55,584
6/14/2007,575.04,575.04,575.04,575.04,575
6/17/2007,569.45,569.45,569.45,569.45,569
6/18/2007,563.49,563.49,563.49,563.49,563
6/19/2007,567.28,567.28,567.28,567.28,567
6/20/2007,578.81,578.81,578.81,578.81,579
6/21/2007,583.44,583.44,583.44,583.44,583
6/24/2007,584.01,584.01,584.01,584.01,584
6/25/2007,588.21,588.21,588.21,588.21,588
6/26/2007,590.29,590.29,590.29,590.29,590
6/27/2007,591.65,591.65,591.65,591.65,592
7/1/2007,593.65,593.65,593.65,593.65,594
7/2/2007,598.52,598.52,598.52,598.52,599
7/3/2007,602.87,602.87,602.87,602.87,603
7/4/2007,611.08,611.08,611.08,611.08,611
7/5/2007,613.47,613.47,613.47,613.47,613
7/9/2007,615.43,615.43,615.43,615.43,615
7/10/2007,620.61,620.61,620.61,620.61,621
7/11/2007,633.02,633.02,633.02,633.02,633
7/12/2007,643.15,643.15,643.15,643.15,643
7/15/2007,657.47,657.47,657.47,657.47,657
7/16/2007,683.95,683.95,683.95,683.95,684
7/17/2007,696.58,696.58,696.58,696.58,697
7/18/2007,677.98,677.98,677.98,677.98,678
7/19/2007,679.99,679.99,679.99,679.99,680
7/22/2007,687.65,687.65,687.65,687.65,688
7/23/2007,695.68,695.68,695.68,695.68,696
7/24/2007,695.38,695.38,695.38,695.38,695
7/25/2007,689.8,689.8,689.8,689.8,690
7/26/2007,687.83,687.83,687.83,687.83,688
7/29/2007,685.36,685.36,685.36,685.36,685
7/30/2007,680.55,680.55,680.55,680.55,681
7/31/2007,678.97,678.97,678.97,678.97,679
8/1/2007,683.36,683.36,683.36,683.36,683
8/2/2007,693.23,693.23,693.23,693.23,693
8/5/2007,702.73,702.73,702.73,702.73,703
8/6/2007,706.11,706.11,706.11,706.11,706
8/7/2007,719.69,719.69,719.69,719.69,720
8/8/2007,725.31,725.31,725.31,725.31,725
8/9/2007,723.32,723.32,723.32,723.32,723
8/13/2007,718.09,718.09,718.09,718.09,718
8/14/2007,712.67,712.67,712.67,712.67,713
8/15/2007,705.05,705.05,705.05,705.05,705
8/16/2007,705.96,705.96,705.96,705.96,706
8/19/2007,710.64,710.64,710.64,710.64,711
8/20/2007,714.06,714.06,714.06,714.06,714
8/21/2007,721.75,721.75,721.75,721.75,722
8/22/2007,722.54,722.54,722.54,722.54,723
8/23/2007,725.51,725.51,725.51,725.51,726
8/24/2007,725.86,725.86,725.86,725.86,726
8/26/2007,723.71,723.71,723.71,723.71,724
8/27/2007,723.04,723.04,723.04,723.04,723
8/30/2007,739.53,739.53,739.53,739.53,740
9/2/2007,756.05,756.05,756.05,756.05,756
9/3/2007,769.07,769.07,769.07,769.07,769
9/5/2007,785.43,785.43,785.43,785.43,785
9/8/2007,796.34,796.34,796.34,796.34,796
9/9/2007,811.98,811.98,811.98,811.98,812
9/10/2007,828.78,828.78,828.78,828.78,829
9/11/2007,833.56,833.56,833.56,833.56,834
9/12/2007,821.44,821.44,821.44,821.44,821
9/13/2007,813.77,813.77,813.77,813.77,814
9/16/2007,818.16,818.16,818.16,818.16,818
9/17/2007,817.08,817.08,817.08,817.08,817
9/18/2007,827.74,827.74,827.74,827.74,828
9/19/2007,837.92,837.92,837.92,837.92,838
9/20/2007,879.96,879.96,879.96,879.96,880
9/23/2007,847.86,847.86,847.86,847.86,848
9/24/2007,848.2,848.2,848.2,848.2,848
9/26/2007,855.13,855.13,855.13,855.13,855
9/27/2007,878.35,878.35,878.35,878.35,878
9/30/2007,885.5,885.5,885.5,885.5,886
10/1/2007,887.45,887.45,887.45,887.45,887
10/2/2007,886.12,886.12,886.12,886.12,886
10/3/2007,890.56,890.56,890.56,890.56,891
10/4/2007,899.42,899.42,899.42,899.42,899
10/7/2007,899.38,899.38,899.38,899.38,899
10/8/2007,873.92,873.92,873.92,873.92,874
10/9/2007,848.12,848.12,848.12,848.12,848
10/10/2007,837.72,837.72,837.72,837.72,838
10/11/2007,866.13,866.13,866.13,866.13,866
10/14/2007,883.42,883.42,883.42,883.42,883
10/15/2007,869.26,869.26,869.26,869.26,869
10/16/2007,863.14,863.14,863.14,863.14,863
10/17/2007,861.37,861.37,861.37,861.37,861
10/28/2007,858.06,858.06,858.06,858.06,858
10/29/2007,859.49,859.49,859.49,859.49,859
10/30/2007,864.89,864.89,864.89,864.89,865
10/31/2007,878.86,878.86,878.86,878.86,879
11/1/2007,887.59,887.59,887.59,887.59,888
11/4/2007,876.6,876.6,876.6,876.6,877
11/5/2007,874.54,874.54,874.54,874.54,875
11/6/2007,877.44,877.44,877.44,877.44,877
11/7/2007,880.06,880.06,880.06,880.06,880
11/8/2007,882.45,882.45,882.45,882.45,882
11/12/2007,889.12,889.12,889.12,889.12,889
11/13/2007,892.28,892.28,892.28,892.28,892
11/14/2007,902.45,902.45,902.45,902.45,902
11/15/2007,915.38,915.38,915.38,915.38,915
11/18/2007,851.55,851.55,851.55,851.55,852
11/19/2007,855,855,855,855,855
11/20/2007,852.68,852.68,852.68,852.68,853
11/21/2007,855.56,855.56,855.56,855.56,856
11/22/2007,856.24,856.24,856.24,856.24,856
11/25/2007,861.29,861.29,861.29,861.29,861
11/26/2007,867.61,867.61,867.61,867.61,868
11/27/2007,869.38,869.38,869.38,869.38,869
11/28/2007,879.58,879.58,879.58,879.58,880
11/29/2007,897.29,897.29,897.29,897.29,897
12/2/2007,922.44,922.44,922.44,922.44,922
12/3/2007,942.99,942.99,942.99,942.99,943
12/4/2007,963.79,963.79,963.79,963.79,964
12/5/2007,974.41,974.41,974.41,974.41,974
12/6/2007,992.81,992.81,992.81,992.81,993
12/9/2007,1000.49,1000.49,1000.49,1000.49,1000
12/10/2007,992.2,992.2,992.2,992.2,992
12/11/2007,996.29,996.29,996.29,996.29,996
12/12/2007,1000.27,1000.27,1000.27,1000.27,1000
12/13/2007,1025.91,1025.91,1025.91,1025.91,1026
12/16/2007,1052.92,1052.92,1052.92,1052.92,1053
12/17/2007,1064.09,1064.09,1064.09,1064.09,1064
12/18/2007,1061.35,1061.35,1061.35,1061.35,1061
12/19/2007,1061.27,1061.27,1061.27,1061.27,1061
12/20/2007,1055.73,1055.73,1055.73,1055.73,1056
12/23/2007,1045.65,1045.65,1045.65,1045.65,1046
12/24/2007,1018.16,1018.16,1018.16,1018.16,1018
12/25/2007,992.92,992.92,992.92,992.92,993
12/26/2007,967.74,967.74,967.74,967.74,968
12/27/2007,984.53,984.53,984.53,984.53,985
1/6/2008,988.64,988.64,988.64,988.64,989
1/7/2008,970.98,970.98,970.98,970.98,971
1/8/2008,956.82,956.82,956.82,956.82,957
1/9/2008,963.83,963.83,963.83,963.83,964
1/10/2008,981.43,981.43,981.43,981.43,981
1/13/2008,976.07,976.07,976.07,976.07,976
1/14/2008,958.91,958.91,958.91,958.91,959
1/16/2008,931.43,931.43,931.43,931.43,931
1/17/2008,905.38,905.38,905.38,905.38,905
1/20/2008,879.69,879.69,879.69,879.69,880
1/21/2008,867.46,867.46,867.46,867.46,867
1/22/2008,890.25,890.25,890.25,890.25,890
1/23/2008,877.51,877.51,877.51,877.51,878
1/24/2008,878.07,878.07,878.07,878.07,878
1/27/2008,867.6,867.6,867.6,867.6,868
1/28/2008,842.6,842.6,842.6,842.6,843
1/29/2008,817.6,817.6,817.6,817.6,818
1/31/2008,803.69,803.69,803.69,803.69,804
2/3/2008,778.13,778.13,778.13,778.13,778
2/4/2008,752.3,752.3,752.3,752.3,752
2/5/2008,708.73,708.73,708.73,708.73,709
2/6/2008,723.54,723.54,723.54,723.54,724
2/7/2008,750.86,750.86,750.86,750.86,751
2/10/2008,776.74,776.74,776.74,776.74,777
2/11/2008,802.03,802.03,802.03,802.03,802
2/12/2008,814.43,814.43,814.43,814.43,814
2/13/2008,809.91,809.91,809.91,809.91,810
2/14/2008,795.89,795.89,795.89,795.89,796
2/17/2008,769.92,769.92,769.92,769.92,770
2/18/2008,757.08,757.08,757.08,757.08,757
2/20/2008,756.44,756.44,756.44,756.44,756
2/21/2008,758.47,758.47,758.47,758.47,758
2/24/2008,755.89,755.89,755.89,755.89,756
2/25/2008,761.17,761.17,761.17,761.17,761
2/26/2008,759.51,759.51,759.51,759.51,760
2/27/2008,751.81,751.81,751.81,751.81,752
2/28/2008,756.76,756.76,756.76,756.76,757
3/2/2008,772.88,772.88,772.88,772.88,773
3/3/2008,771.21,771.21,771.21,771.21,771
3/4/2008,766.98,766.98,766.98,766.98,767
3/5/2008,758.7,758.7,758.7,758.7,759
3/9/2008,756.74,756.74,756.74,756.74,757
3/10/2008,749.05,749.05,749.05,749.05,749
3/11/2008,741.11,741.11,741.11,741.11,741
3/12/2008,723.28,723.28,723.28,723.28,723
3/13/2008,714.76,714.76,714.76,714.76,715
3/16/2008,712.97,712.97,712.97,712.97,713
3/17/2008,720.92,720.92,720.92,720.92,721
3/18/2008,718.93,718.93,718.93,718.93,719
3/19/2008,715.95,715.95,715.95,715.95,716
3/20/2008,716.72,716.72,716.72,716.72,717
3/23/2008,710.8,710.8,710.8,710.8,711
3/24/2008,704.54,704.54,704.54,704.54,705
3/25/2008,721.24,721.24,721.24,721.24,721
3/26/2008,720.67,720.67,720.67,720.67,721
3/27/2008,716.37,716.37,716.37,716.37,716
3/30/2008,702.973,702.973,702.973,702.973,703
3/31/2008,709.4,709.4,709.4,709.4,709
4/1/2008,712.52,712.52,712.52,712.52,713
4/2/2008,716.56,716.56,716.56,716.56,717
4/3/2008,730.14,730.14,730.14,730.14,730
4/6/2008,746.69,746.69,746.69,746.69,747
4/15/2008,720.24,720.24,720.24,720.24,720
4/16/2008,708.81,708.81,708.81,708.81,709
4/17/2008,734.83,734.83,734.83,734.83,735
4/20/2008,744.04,744.04,744.04,744.04,744
4/21/2008,739.43,739.43,739.43,739.43,739
4/22/2008,734.66,734.66,734.66,734.66,735
4/24/2008,734.87,734.87,734.87,734.87,735
4/27/2008,729.01,729.01,729.01,729.01,729
4/28/2008,730.28,730.28,730.28,730.28,730
4/29/2008,728.72,728.72,728.72,728.72,729
4/30/2008,736.46,736.46,736.46,736.46,736
5/4/2008,740.18,740.18,740.18,740.18,740
5/5/2008,748.92,748.92,748.92,748.92,749
5/6/2008,767.93,767.93,767.93,767.93,768
5/7/2008,776.97,776.97,776.97,776.97,777
5/8/2008,771.33,771.33,771.33,771.33,771
5/11/2008,773.54,773.54,773.54,773.54,774
5/12/2008,785.35,785.35,785.35,785.35,785
5/13/2008,806.26,806.26,806.26,806.26,806
5/14/2008,825.61,825.61,825.61,825.61,826
5/15/2008,812.67,812.67,812.67,812.67,813
5/18/2008,798.856,798.856,798.856,798.856,799
5/21/2008,801.48,801.48,801.48,801.48,801
5/22/2008,817.64,817.64,817.64,817.64,818
5/25/2008,832.14,832.14,832.14,832.14,832
5/26/2008,823.68,823.68,823.68,823.68,824
5/27/2008,833.18,833.18,833.18,833.18,833
6/1/2008,860.62,860.62,860.62,860.62,861
6/2/2008,873.75,873.75,873.75,873.75,874
6/3/2008,858.63,858.63,858.63,858.63,859
6/4/2008,867.93,867.93,867.93,867.93,868
6/5/2008,885.2,885.2,885.2,885.2,885
6/8/2008,910.82,910.82,910.82,910.82,911
6/9/2008,924.65,924.65,924.65,924.65,925
6/10/2008,915.03,915.03,915.03,915.03,915
6/11/2008,923.17,923.17,923.17,923.17,923
6/12/2008,930.65,930.65,930.65,930.65,931
6/15/2008,941.07,941.07,941.07,941.07,941
6/16/2008,957.87,957.87,957.87,957.87,958
6/17/2008,953.84,953.84,953.84,953.84,954
6/18/2008,959.82,959.82,959.82,959.82,960
6/19/2008,960.33,960.33,960.33,960.33,960
6/22/2008,947.12,947.12,947.12,947.12,947
6/23/2008,942.09,942.09,942.09,942.09,942
6/24/2008,940.92,940.92,940.92,940.92,941
6/25/2008,948.56,948.56,948.56,948.56,949
6/26/2008,951.62,951.62,951.62,951.62,952
6/29/2008,948.87,948.87,948.87,948.87,949
6/30/2008,937.46,937.46,937.46,937.46,937
7/1/2008,931.3,931.3,931.3,931.3,931
7/2/2008,906.24,906.24,906.24,906.24,906
7/3/2008,928.39,928.39,928.39,928.39,928
7/6/2008,926.93,926.93,926.93,926.93,927
7/7/2008,929.72,929.72,929.72,929.72,930
7/8/2008,936.46,936.46,936.46,936.46,936
7/9/2008,944.86,944.86,944.86,944.86,945
7/10/2008,949.52,949.52,949.52,949.52,950
7/13/2008,953.46,953.46,953.46,953.46,953
7/14/2008,959.26,959.26,959.26,959.26,959
7/15/2008,963.36,963.36,963.36,963.36,963
7/16/2008,982.12,982.12,982.12,982.12,982
7/17/2008,991.91,991.91,991.91,991.91,992
7/20/2008,985.24,985.24,985.24,985.24,985
7/21/2008,973.3,973.3,973.3,973.3,973
7/22/2008,962.78,962.78,962.78,962.78,963
7/23/2008,972.47,972.47,972.47,972.47,972
7/27/2008,980.81,980.81,980.81,980.81,981
7/28/2008,983.07,983.07,983.07,983.07,983
7/29/2008,1001.99,1001.99,1001.99,1001.99,1002
7/30/2008,1020.05,1020.05,1020.05,1020.05,1020
7/31/2008,1034.02,1034.02,1034.02,1034.02,1034
8/3/2008,1047.67,1047.67,1047.67,1047.67,1048
8/4/2008,1075.34,1075.34,1075.34,1075.34,1075
8/5/2008,1102.1,1102.1,1102.1,1102.1,1102
8/6/2008,1128.13,1128.13,1128.13,1128.13,1128
8/7/2008,1101.36,1101.36,1101.36,1101.36,1101
8/10/2008,1075.51,1075.51,1075.51,1075.51,1076
8/11/2008,1088.91,1088.91,1088.91,1088.91,1089
8/12/2008,1085.03,1085.03,1085.03,1085.03,1085
8/13/2008,1079.58,1079.58,1079.58,1079.58,1080
8/14/2008,1084.76,1084.76,1084.76,1084.76,1085
8/18/2008,1075.87,1075.87,1075.87,1075.87,1076
8/19/2008,1057.53,1057.53,1057.53,1057.53,1058
8/20/2008,1064.28,1064.28,1064.28,1064.28,1064
8/21/2008,1062.24,1062.24,1062.24,1062.24,1062
8/24/2008,1057.36,1057.36,1057.36,1057.36,1057
8/25/2008,1068.17,1068.17,1068.17,1068.17,1068
8/26/2008,1087.8,1087.8,1087.8,1087.8,1088
8/27/2008,1086.19,1086.19,1086.19,1086.19,1086
8/28/2008,1119.65,1119.65,1119.65,1119.65,1120
8/31/2008,1175.38,1175.38,1175.38,1175.38,1175
9/1/2008,1134.39,1134.39,1134.39,1134.39,1134
9/2/2008,1102.39,1102.39,1102.39,1102.39,1102
9/3/2008,1064.01,1064.01,1064.01,1064.01,1064
9/4/2008,1067.2,1067.2,1067.2,1067.2,1067
9/7/2008,1071.08,1071.08,1071.08,1071.08,1071
9/8/2008,1058.64,1058.64,1058.64,1058.64,1059
9/9/2008,1051.2,1051.2,1051.2,1051.2,1051
9/10/2008,1029.85,1029.85,1029.85,1029.85,1030
9/11/2008,1028.5,1028.5,1028.5,1028.5,1029
9/15/2008,996.09,996.09,996.09,996.09,996
9/16/2008,976.01,976.01,976.01,976.01,976
9/17/2008,985.16,985.16,985.16,985.16,985
9/18/2008,1004.28,1004.28,1004.28,1004.28,1004
9/21/2008,976.81,976.81,976.81,976.81,977
9/22/2008,952.64,952.64,952.64,952.64,953
9/23/2008,951.28,951.28,951.28,951.28,951
9/24/2008,945.07,945.07,945.07,945.07,945
9/25/2008,941.12,941.12,941.12,941.12,941
9/28/2008,954.6,954.6,954.6,954.6,955
9/29/2008,962.55,962.55,962.55,962.55,963
10/1/2008,970.23,970.23,970.23,970.23,970
10/5/2008,973.65,973.65,973.65,973.65,974
10/12/2008,969.56,969.56,969.56,969.56,970
10/13/2008,957.33,957.33,957.33,957.33,957
10/15/2008,938.31,938.31,938.31,938.31,938
10/16/2008,933.97,933.97,933.97,933.97,934
10/19/2008,918.62,918.62,918.62,918.62,919
10/20/2008,899.99,899.99,899.99,899.99,900
10/21/2008,907.73,907.73,907.73,907.73,908
10/22/2008,914,914,914,914,914
10/23/2008,919.33,919.33,919.33,919.33,919
10/26/2008,918.15,918.15,918.15,918.15,918
10/27/2008,881.86,881.86,881.86,881.86,882
11/2/2008,853.16,853.16,853.16,853.16,853
11/3/2008,849.44,849.44,849.44,849.44,849
11/5/2008,848.18,848.18,848.18,848.18,848
11/6/2008,832.59,832.59,832.59,832.59,833
11/9/2008,810.81,810.81,810.81,810.81,811
11/10/2008,779.78,779.78,779.78,779.78,780
11/11/2008,802.11,802.11,802.11,802.11,802
11/12/2008,815.63,815.63,815.63,815.63,816
11/13/2008,806.9,806.9,806.9,806.9,807
11/16/2008,793.86,793.86,793.86,793.86,794
11/17/2008,774.18,774.18,774.18,774.18,774
11/18/2008,775.99,775.99,775.99,775.99,776
11/19/2008,776.58,776.58,776.58,776.58,777
11/20/2008,770.37,770.37,770.37,770.37,770
11/23/2008,750.51,750.51,750.51,750.51,751
11/24/2008,726.47,726.47,726.47,726.47,726
11/25/2008,698.81,698.81,698.81,698.81,699
11/26/2008,728.57,728.57,728.57,728.57,729
11/27/2008,732.18,732.18,732.18,732.18,732
11/30/2008,750.71,750.71,750.71,750.71,751
12/1/2008,765.76,765.76,765.76,765.76,766
12/2/2008,761.67,761.67,761.67,761.67,762
12/3/2008,758.08,758.08,758.08,758.08,758
12/4/2008,754.91,754.91,754.91,754.91,755
12/7/2008,754.29,754.29,754.29,754.29,754
12/8/2008,747.72,747.72,747.72,747.72,748
12/10/2008,742.36,742.36,742.36,742.36,742
12/11/2008,743.25,743.25,743.25,743.25,743
12/14/2008,742.04,742.04,742.04,742.04,742
12/15/2008,734.85,734.85,734.85,734.85,735
12/16/2008,729.24,729.24,729.24,729.24,729
12/17/2008,728.88,728.88,728.88,728.88,729
12/18/2008,720.52,720.52,720.52,720.52,721
12/21/2008,708.12,708.12,708.12,708.12,708
12/22/2008,701.64,701.64,701.64,701.64,702
12/23/2008,701.85,701.85,701.85,701.85,702
12/24/2008,705.21,705.21,705.21,705.21,705
12/28/2008,699.2,699.2,699.2,699.2,699
12/29/2008,700.57,700.57,700.57,700.57,701
12/31/2008,695.5,695.5,695.5,695.5,696
1/4/2009,696.21,696.21,696.21,696.21,696
1/5/2009,690.97,690.97,690.97,690.97,691
1/6/2009,687.63,687.63,687.63,687.63,688
1/7/2009,682.29,682.29,682.29,682.29,682
1/8/2009,674.32,674.32,674.32,674.32,674
1/11/2009,664.02,664.02,664.02,664.02,664
1/12/2009,660.4,660.4,660.4,660.4,660
1/13/2009,659.81,659.81,659.81,659.81,660
1/15/2009,651.22,651.22,651.22,651.22,651
1/18/2009,650.75,650.75,650.75,650.75,651
1/19/2009,647.29,647.29,647.29,647.29,647
1/20/2009,641.05,641.05,641.05,641.05,641
1/21/2009,625.79,625.79,625.79,625.79,626
1/22/2009,609.46,609.46,609.46,609.46,609
1/25/2009,611.07,611.07,611.07,611.07,611
1/26/2009,643.97,643.97,643.97,643.97,644
1/28/2009,658.83,658.83,658.83,658.83,659
2/1/2009,638.51,638.51,638.51,638.51,639
2/2/2009,636.31,636.31,636.31,636.31,636
2/3/2009,636.66,636.66,636.66,636.66,637
2/4/2009,641.66,641.66,641.66,641.66,642
2/5/2009,656.07,656.07,656.07,656.07,656
2/8/2009,671.71,671.71,671.71,671.71,672
2/9/2009,668.83,668.83,668.83,668.83,669
2/10/2009,665.16,665.16,665.16,665.16,665
2/11/2009,663.53,663.53,663.53,663.53,664
2/12/2009,671.5,671.5,671.5,671.5,672
2/15/2009,669.76,669.76,669.76,669.76,670
2/16/2009,673.52,673.52,673.52,673.52,674
2/17/2009,690.26,690.26,690.26,690.26,690
2/19/2009,699.6,699.6,699.6,699.6,700
2/22/2009,704.15,704.15,704.15,704.15,704
2/24/2009,695.92,695.92,695.92,695.92,696
2/26/2009,677.52,677.52,677.52,677.52,678
3/1/2009,676.3,676.3,676.3,676.3,676
3/2/2009,673.7,673.7,673.7,673.7,674
3/3/2009,675.77,675.77,675.77,675.77,676
3/4/2009,672.99,672.99,672.99,672.99,673
3/5/2009,669.72,669.72,669.72,669.72,670
3/8/2009,671.35,671.35,671.35,671.35,671
3/9/2009,671.44,671.44,671.44,671.44,671
3/11/2009,670.23,670.23,670.23,670.23,670
3/12/2009,667.2,667.2,667.2,667.2,667
3/15/2009,669.23,669.23,669.23,669.23,669
3/16/2009,670.87,670.87,670.87,670.87,671
3/17/2009,667.67,667.67,667.67,667.67,668
3/18/2009,666.51,666.51,666.51,666.51,667
3/19/2009,666.62,666.62,666.62,666.62,667
3/22/2009,683.1,683.1,683.1,683.1,683
3/23/2009,676.31,676.31,676.31,676.31,676
3/24/2009,678,678,678,678,678
3/25/2009,675.3,675.3,675.3,675.3,675
3/29/2009,669.79,669.79,669.79,669.79,670
3/30/2009,665.66,665.66,665.66,665.66,666
3/31/2009,664.13,664.13,664.13,664.13,664
4/1/2009,665.04,665.04,665.04,665.04,665
4/2/2009,661.96,661.96,661.96,661.96,662
4/5/2009,664.73,664.73,664.73,664.73,665
4/6/2009,663.46,663.46,663.46,663.46,663
4/7/2009,659.25,659.25,659.25,659.25,659
4/8/2009,661.28,661.28,661.28,661.28,661
4/9/2009,660.04,660.04,660.04,660.04,660
4/12/2009,660.15,660.15,660.15,660.15,660
4/13/2009,661.27,661.27,661.27,661.27,661
4/16/2009,662.71,662.71,662.71,662.71,663
4/19/2009,660.01,660.01,660.01,660.01,660
4/20/2009,660.01,660.01,660.01,660.01,660
4/21/2009,660.72,660.72,660.72,660.72,661
4/22/2009,657.33,657.33,657.33,657.33,657
4/23/2009,655.54,655.54,655.54,655.54,656
4/26/2009,649.02,649.02,649.02,649.02,649
4/27/2009,638.69,638.69,638.69,638.69,639
4/28/2009,641.64,641.64,641.64,641.64,642
4/29/2009,642.82,642.82,642.82,642.82,643
4/30/2009,648.64,648.64,648.64,648.64,649
5/3/2009,642.04,642.04,642.04,642.04,642
5/4/2009,639.96,639.96,639.96,639.96,640
5/5/2009,648.57,648.57,648.57,648.57,649
5/6/2009,651.16,651.16,651.16,651.16,651
5/7/2009,654.05,654.05,654.05,654.05,654
5/10/2009,660.42,660.42,660.42,660.42,660
5/11/2009,659.17,659.17,659.17,659.17,659
5/12/2009,660.05,660.05,660.05,660.05,660
5/13/2009,661.5,661.5,661.5,661.5,662
5/14/2009,659.94,659.94,659.94,659.94,660
5/17/2009,665.39,665.39,665.39,665.39,665
5/18/2009,680.12,680.12,680.12,680.12,680
5/19/2009,678.12,678.12,678.12,678.12,678
5/20/2009,677.2,677.2,677.2,677.2,677
5/21/2009,676.71,676.71,676.71,676.71,677
5/24/2009,688.19,688.19,688.19,688.19,688
5/25/2009,701.51,701.51,701.51,701.51,702
5/26/2009,714.72,714.72,714.72,714.72,715
5/27/2009,739.89,739.89,739.89,739.89,740
5/28/2009,718.62,718.62,718.62,718.62,719
5/31/2009,707.89,707.89,707.89,707.89,708
6/1/2009,700.04,700.04,700.04,700.04,700
6/2/2009,703.8,703.8,703.8,703.8,704
6/3/2009,699.66,699.66,699.66,699.66,700
6/4/2009,698.9,698.9,698.9,698.9,699
6/7/2009,687.15,687.15,687.15,687.15,687
6/8/2009,679.73,679.73,679.73,679.73,680
6/9/2009,685.66,685.66,685.66,685.66,686
6/10/2009,686.07,686.07,686.07,686.07,686
6/11/2009,684.39,684.39,684.39,684.39,684
6/14/2009,678.74,678.74,678.74,678.74,679
6/15/2009,676.42,676.42,676.42,676.42,676
6/16/2009,681.83,681.83,681.83,681.83,682
6/17/2009,682.8,682.8,682.8,682.8,683
6/18/2009,683.71,683.71,683.71,683.71,684
